TF	target	importance
COX7C	SCGB3A2	35.92195466476678
SCGB3A2	COX7C	23.484760751236006
SCGB3A2	DNMT3B	23.1758110759519
SCGB3A2	UGP2	21.142577015341764
SNRPN	CD24	20.927606570759473
HSPE1	SCGB3A2	20.8747164458564
DNMT3B	UGP2	20.20388691135763
SNRPN	SCGB3A2	19.90493825843266
SCGB3A2	SLIRP	19.85213264777966
UGP2	SCGB3A2	19.80787222317298
SLIRP	SCGB3A2	19.40803361471406
HSPE1	TXN	19.10997049269193
POMP	DNMT3B	18.93913177957214
SCGB3A2	CD24	18.783089416026172
FTL	COX7C	18.244028491954936
TXN	POU5F1	18.07528000744842
TXN	SCGB3A2	17.592854983588683
TXN	CD24	17.535562440202717
TXN	HSPE1	17.418052876120907
DNMT3B	POMP	17.253999618305535
HSPE1	COX7C	16.990654247887544
COX7C	SLIRP	16.860859936587573
CD24	SNRPN	16.62255479988553
UGP2	TERF1	15.610215422260268
CD24	COX7C	15.591414254770612
SCGB3A2	POMP	15.299195969706076
TERF1	UGP2	15.28758067179901
COX7C	HSPE1	15.105772620181884
MAP1B	SLIRP	14.908233077212966
HSPE1	SLIRP	14.793866229856965
SCGB3A2	TERF1	14.713155102482316
GUCD1	FAM49A	14.330451445014635
CD24	DNMT3B	14.273895129068164
L1TD1	POU5F1	14.1816197784799
DNMT3B	TERF1	14.064144734637381
DNMT3B	POU5F1	13.92694053162541
SCGB3A2	HSPE1	13.676477055810373
COX7C	FTL	13.40823340033648
SCGB3A2	SNRPN	13.257259373493868
CD24	SCGB3A2	13.052604258989273
FTL	SLIRP	12.484991020971615
MAP1B	VIM	12.130278777548988
POU5F1	DNMT3B	12.125228308757507
CD24	TXN	12.093604277766786
SEPHS1	UGP2	11.929224231350227
CD24	TERF1	11.87958857410376
CD24	POU5F1	11.768442977210963
COX7C	TXN	11.74976208662216
COX7C	DPPA4	11.747915581978527
SCGB3A2	TDGF1	11.470480167618906
DPPA4	COX7C	11.469000053218807
MAGED4	MAP1B	11.440765730658446
TXN	UGP2	11.39003610594763
SNRPN	UGP2	11.322958811217772
SLIRP	TERF1	11.270791667885693
UGP2	POU5F1	11.191480620085924
HSPE1	NME2	11.045287626846157
HSPE1	DNMT3B	11.03907358631842
CD24	POMP	11.014428970241008
NME2	HSPE1	10.788532959657521
CD24	UGP2	10.69318016136815
SCGB3A2	L1TD1	10.5575872989335
