TF	target	importance
CD24	POU5F1	40.10753028488205
CD24	COX7C	32.448400941178264
CD24	TERF1	31.007314043511094
CD24	UGP2	30.825984988810898
CD24	DNMT3B	28.962201424554642
CD24	CDH2	24.18681113943341
CD24	L1TD1	23.449120867656017
UGP2	CD24	21.168391029677963
CD24	FTL	20.537428166241373
APOE	POU5F1	19.829968428224703
POU5F1	CD24	19.499242818525143
FTL	APOE	19.344850224520147
PRDX1	COX7C	19.230954645559958
POU5F1	COX7C	18.87102062021148
COX7C	CD24	18.07962453842393
UGP2	TERF1	17.95136773685711
DNMT3B	POU5F1	16.694337030466343
PRDX1	TMSB4X	16.548139870923247
COX7C	PRDX1	16.496352691270836
SNRPN	POU5F1	16.229125179673773
CD24	SNRPN	16.217078825524275
CD24	TPBG	16.117302202605043
COX7C	HSPE1	15.86603961564478
DNMT3B	TERF1	15.671859921559285
COX7C	POU5F1	15.410822969654854
SEPHS1	DNMT3B	15.192993330010557
DNMT3B	L1TD1	15.15662494644525
DNMT3B	SLIRP	14.949301586030685
DNMT3B	SEPHS1	14.762169339876987
VIM	TUBA1A	14.650970419169251
SNRPN	COX7C	14.514379235607421
CD24	SLIRP	14.457155255014552
CD24	PRDX1	14.370933767535554
CD24	APOE	14.167825329527323
COX7C	TMSB4X	14.160976313382438
UGP2	COX7C	14.160003658567515
CDH2	APOE	14.022850867490375
CD24	TUBA1A	13.871522066950238
COX7C	APOE	13.739629209948689
COX7C	SLIRP	13.561635206289008
CD24	DPPA4	13.46264680899014
DNMT3B	CD24	13.41022941719741
APOE	FTL	13.30994906819368
TMSB4X	PRDX1	13.212067170200255
POU5F1	APOE	13.157675502944032
COX7C	CDH2	12.99318486952223
COX7C	SNRPN	12.73622784783572
TDGF1	POU5F1	12.713934159610083
CD24	PEG10	12.55798870116713
CD24	HSPE1	12.540961893484608
TUBA1A	PTN	12.375509134290123
UGP2	POU5F1	12.236233906359308
TDGF1	PTN	12.198981733977286
CD24	KRT18	12.17050983492995
TDGF1	L1TD1	12.12405530874691
SNRPN	TERF1	11.730731748780075
UGP2	CDH2	11.691857214040027
HSPE1	COX7C	11.480720931726815
DNMT3B	CDH2	11.451327722009754
TMSB4X	COX7C	11.356934767873637
L1TD1	TERF1	11.17672261216432
COX7C	TERF1	10.966104043801382
APOE	SLIRP	10.790054373987138
DNMT3B	TPBG	10.729341704475432
IGFBP5	SEPHS1	10.719093680699658
UGP2	DNMT3B	10.61841828975937
UGP2	TDGF1	10.46672507179689
PTN	TUBA1A	10.442686679514225
TERF1	UGP2	10.406278483187862
APOE	DNMT3B	10.385890419916725
SNRPN	SEPHS1	10.341036166540926
L1TD1	DNMT3B	10.311757894038752
L1TD1	TDGF1	10.24885000566737
TDGF1	COX7C	10.244532936751988
SLIRP	TDGF1	9.92360552082595
DNMT3B	APOE	9.851252313828857
TPBG	PTN	9.847490369750973
UGP2	APOE	9.788963827991772
HSPE1	L1TD1	9.745066470375832
L1TD1	TPBG	9.704820200426102
DNMT3B	FTL	9.651447705896654
POU5F1	L1TD1	9.571393957688985
LIN28A	FTL	9.559535932837676
L1TD1	HSPE1	9.540403117877126
APOE	UGP2	9.516117082362037
SLIRP	TPBG	9.424802898435262
PRDM11	POMP	9.368975629254614
APOE	COX7C	9.28387340550803
POU5F1	KRT18	9.273099263660816
TDGF1	SEPHS1	9.254635309347998
UGP2	SNRPN	9.21936753570016
SLIRP	COX7C	9.199384697402328
SUGCT	MAML3	9.143392906853686
TUBA1A	TDGF1	9.06066676057063
SNRPN	POMP	8.936280607044408
CD24	TMSB4X	8.851774238615276
COX7C	FTL	8.767061712403464
L1TD1	CD24	8.69292695758799
COX7C	POMP	8.673503615040941
PABPC1	EEF1G	8.669698378089096
UGP2	FTL	8.549086816778452
UGP2	PEG10	8.525926703479383
DNMT3B	TUBA1A	8.49243949923786
UGP2	TUBA1A	8.481770634034717
DPPA4	TMSB4X	8.42222401676234
LIN28A	APOE	8.394490778555884
TERF1	DNMT3B	8.363086627246355
SNRPN	PTN	8.335436738891017
UGP2	PRDX1	8.318494130622584
CD24	TDGF1	8.281388345840902
CDH2	UGP2	8.260692379129875
POU5F1	UGP2	8.248565888842586
TERF1	SEPHS1	8.199024792773516
DNMT3B	SNRPN	8.172844376805818
APOE	CD24	8.158067489315735
TERF1	SNRPN	8.122383232952805
POU5F1	DNMT3B	8.121079852998696
APOE	HSPE1	8.10825809334419
TUBA1A	VIM	8.02671170591934
SNRPN	VIM	8.02664170839749
