TF	target	importance
CD24	L1TD1	27.87723604299638
CD24	SLIRP	26.112648401530528
L1TD1	DNMT3B	24.419067494226773
POU5F1	CD24	23.169009399189353
L1TD1	TERF1	20.292759104782167
LRP2	DLK1	19.324783365336017
TERF1	L1TD1	18.407329249378957
TUBA1A	CD24	18.199987313480094
UGP2	CD24	17.60794050934465
SLIRP	CD24	17.546339988549768
CD24	TERF1	16.564293234493885
SLIRP	DNMT3B	16.39082437842131
CD24	POU5F1	16.21601946769125
CD24	PTN	16.047187503097753
POU5F1	VIM	15.420262870398329
SLIRP	TUBA1A	15.150709859331297
L1TD1	CD24	14.960518254639487
VIM	STMN2	14.894046345630397
POU5F1	L1TD1	14.85306419318259
DLK1	PTN	14.420091785225802
CD24	IGFBP5	14.351629620186172
CD24	FTL	14.155127298517112
TDGF1	POU5F1	13.526174887481671
UGP2	MAGED4	13.457424324405924
SNRPN	L1TD1	13.224692821987508
DNMT3B	L1TD1	13.130450952653739
KRT18	MAGED4	13.060688064622873
SLIRP	POU5F1	12.885563283891106
PMAIP1	CD24	12.530566612092647
UGP2	HSPE1	12.38361387196875
POU5F1	UGP2	12.341140797167585
COX7C	FTL	12.25737105706717
POU5F1	DPPA4	12.22416010748909
POU5F1	SLIRP	12.104151695903463
CD24	TUBA1A	12.099872586668985
CKB	VIM	11.85629768010683
CD24	PMAIP1	11.568051254941658
L1TD1	POU5F1	11.523663001358448
SLIRP	HSPE1	11.474111362645715
DNMT3B	SLIRP	11.468268182840042
MAGED4	UGP2	11.430447026968045
CKB	SFRP2	11.232110321113794
TUBA1A	UGP2	11.17925790877193
MARCKS	VIM	11.095286814884943
IGFBP5	CD24	10.947844400768409
CD24	SEPHS1	10.871527011213917
POU5F1	IGFBP5	10.857565723636109
FTL	CD24	10.848980169627943
TXN	TERF1	10.760493991627998
SNRPN	APOE	10.719630298848388
AP1S2	TERF1	10.681414797712668
FTL	COX7C	10.55618975396369
L1TD1	TUBA1A	10.550864589682467
CD24	UGP2	10.447238464312363
PMAIP1	PTN	10.153576011662166
UGP2	POU5F1	10.033101180741411
L1TD1	DPPA4	9.710755441507157
SFRP2	VIM	9.645763783761902
TUBA1A	L1TD1	9.627315373481862
TMSB4X	DLK1	9.480638354811159
L1TD1	PTN	9.410038718594848
MARCKS	SFRP2	9.364528262676359
POU5F1	DNMT3B	9.343214542383675
TUBA1B	STMN2	9.274845840708876
DPPA4	POU5F1	8.99706990909248
DPPA4	STMN2	8.992747458131136
L1TD1	SNRPN	8.95664660169561
SNRPN	TERF1	8.934263937788423
IGFBP5	PTN	8.926741024687823
L1TD1	UGP2	8.80028193701354
TPT1	SFRP2	8.789848255646206
TDGF1	L1TD1	8.748028164589101
SNRPN	UGP2	8.645916311916803
TUBA1A	DNMT3B	8.603997262815135
PTN	L1TD1	8.59299538384871
POU5F1	MAGED4	8.519368040691491
TUBA1A	SLIRP	8.496323051383397
DLK1	TMSB4X	8.431435973543262
POU5F1	PTN	8.38945352828888
HSPE1	SLIRP	8.38051490651151
PTN	DLK1	8.357401204297286
TUBA1A	POU5F1	8.25830359768246
TUBA1A	TERF1	8.217874910310892
FTL	HSPE1	8.1830807702037
STMN2	SFRP2	8.176812376424008
SLIRP	CDH2	8.16672341315164
TUBA1A	MAP1B	8.122678446112081
COX7C	NME2	8.115455813048932
HSPE1	L1TD1	8.097546793595146
APOE	NME2	8.075384181660725
DNMT3B	DPPA4	8.065760003709023
CD24	DNMT3B	8.0347504479414
