TF	target	importance
COX7C	HSPE1	42.48803053362066
TERF1	VIM	41.91188219091055
COX7C	TMSB10	35.92542774674433
COL3A1	VIM	33.960812681958075
MT2A	SPP1	31.275383763945346
LUM	VIM	26.89675116945097
VIM	COL3A1	25.586199033240526
TMSB10	COX7C	25.56382506761448
SPP1	VIM	25.04778834506122
SNRPN	VIM	24.094206209955725
DPPA4	SPP1	23.846533820954253
TXN	CHCHD2	23.115241710921634
COX7C	F11R	22.337591195767338
LIN28A	COL3A1	22.09272417846163
COX7C	SNRPN	20.87484005037661
LUM	SPP1	20.233273195196027
CHCHD2	HSPE1	20.133519994084565
LIN28A	LUM	19.92069750944112
LUM	DCN	19.59138250860704
TDGF1	VIM	19.50353886708986
ANXA2	SPP1	19.404477924016017
LUM	CYP1B1	19.34105036167602
SLIRP	HSPE1	19.18305636144126
LIN28A	DCN	19.038017596220193
POU5F1	VIM	18.933921649429358
DNMT3B	COX7C	18.66838063731738
POU5F1	SPP1	18.618468041058694
VIM	TERF1	18.530372291250238
DCN	COL3A1	18.387683306221735
SPP1	MT2A	17.91483696674981
CHCHD2	COX7C	17.392595888714556
DPPA4	VIM	17.376327703874075
DNMT3B	VIM	17.20973068700666
COX7C	TXN	17.04560155020605
POU5F1	DNMT3B	17.036416137391544
HSPE1	COX7C	16.988371681854225
SPP1	ANXA2	16.833275210294047
LIN28A	VIM	16.830328778891797
CHCHD2	TXN	16.579100248691386
TMSB10	TERF1	16.29022765457877
SPP1	LUM	16.129692195986046
CHCHD2	F11R	15.654726982907865
SPP1	POU5F1	15.524120585994318
MARCKS	COL3A1	15.474735990599788
LIN28A	CYP1B1	15.40560794543172
CHCHD2	DPPA4	15.346428805551101
LUM	LIN28A	15.273462917743599
SPP1	SNRPN	15.248993610218891
KRT18	SPP1	15.21688026585423
COL3A1	DCN	15.10764488747257
LUM	MARCKS	14.869324657924796
DCN	CYP1B1	14.836017345291088
COL3A1	LIN28A	14.78238758542923
HSPE1	SLIRP	14.719853753446584
POU5F1	HSPE1	14.50949937410883
TMSB10	ANXA2	14.399184361406311
SPP1	DNMT3B	14.359804047416322
POU5F1	CHCHD2	14.319410916594329
VIM	POU5F1	14.22246078478345
HSPE1	F11R	14.017064879120175
TXN	HSPE1	14.013373515366654
MT2A	ANXA2	13.99223208214078
LUM	POU5F1	13.949739799558747
VIM	DPPA4	13.940294739654242
TERF1	TMSB10	13.890960201406605
SPP1	TERF1	13.842653772992115
POU5F1	F11R	13.837404084209
VIM	SNRPN	13.80155276936934
SPP1	TMSB10	13.649703232402684
PRDX1	HSPE1	13.639505564197247
CYP1B1	LUM	13.63275841486916
VIM	COX7C	13.378210630877659
TDGF1	POU5F1	13.377825981597166
CHCHD2	TDGF1	13.364610241966528
COX7C	SLIRP	13.280903716338235
COX7C	TDGF1	13.254692117419799
DNMT3B	ANXA2	13.246632202060123
DPPA4	POU5F1	13.179189154106586
MARCKS	LUM	12.965962533656839
SNRPN	TDGF1	12.941549053347389
DNMT3B	POU5F1	12.89033658371635
LUM	PTN	12.830899457890768
LUM	COL3A1	12.827514042337217
TDGF1	COX7C	12.817020335963884
SPP1	CD24	12.78201050029277
COL3A1	LUM	12.66960358808595
POU5F1	LUM	12.548707752665225
KRT18	VIM	12.532154275150095
CD24	LUM	12.461133870461842
DPPA4	PRDX1	12.434648527554215
SNRPN	KRT18	12.405600086702515
COX7C	NME2	12.303553838653972
CD24	COX7C	12.298108955560608
POU5F1	SNRPN	12.2047420943462
ANXA2	TMSB10	12.157327293986702
CHCHD2	SLIRP	12.037971474425373
DPPA4	PTN	11.96689929549894
DPPA4	TERF1	11.956374672108188
VIM	ANXA2	11.683354356831888
TERF1	ANXA2	11.627728177302407
HSPE1	CHCHD2	11.547687757430882
WLS	PTN	11.507026894598356
CD24	CHCHD2	11.488120155133913
PRDX1	POU5F1	11.475632354130028
PRDX1	SERPINB6	11.438797131166282
CYP1B1	VIM	11.353487843511987
POU5F1	TMSB10	11.32819544637273
