TF	target	importance
SCGB3A2	HSPE1	32.9923179905524
SCGB3A2	COX7C	31.999584112562452
TXN	UGP2	30.433925391227838
COX7C	SCGB3A2	28.799430149575972
SCGB3A2	CD24	26.66286362728664
TXN	HSPE1	25.87929111139387
UGP2	SCGB3A2	22.753624468924865
SLIRP	SCGB3A2	22.301669703368848
SCGB3A2	DNMT3B	22.124408973588064
FTL	COX7C	21.253847578008273
TXN	SCGB3A2	19.569488391444416
DNMT3B	UGP2	19.467400969224478
HSPE1	TXN	19.287853817578394
COX7C	HSPE1	18.554831209504183
NME2	HSPE1	17.84792202475694
COX7C	TXN	17.354446939001658
SLIRP	HSPE1	17.351765597858698
L1TD1	UGP2	17.305084963107923
SCGB3A2	UGP2	17.232697129456824
POMP	DNMT3B	17.218882817701704
CD24	SNRPN	17.044215772160403
SCGB3A2	L1TD1	17.008547493379314
TXN	CD24	16.769802674008936
SCGB3A2	NME2	16.37552601181837
DNMT3B	POMP	16.34139246092048
FTL	HSPE1	16.30557265604728
MAGED4	MAP1B	15.899071654748605
CD24	TXN	15.824435135457076
UGP2	TERF1	15.734848561461659
COX7C	SNRPN	15.355576696903823
DNMT3B	POU5F1	15.152185864123723
SCGB3A2	POMP	14.402882474296758
POU5F1	DNMT3B	14.229459606995041
POU5F1	CD24	14.197229644406132
HSPE1	SCGB3A2	13.871502245318116
DNMT3B	TERF1	13.61003344303013
SCGB3A2	SNRPN	13.531480100454043
DNMT3B	VIM	13.327454523347598
DNMT3B	SCGB3A2	13.314260660516721
SMIM7	HSPE1	13.1476616976459
L1TD1	POU5F1	13.104224026681107
HSPE1	COX7C	13.090987525350334
HSPE1	NME2	12.925145748434485
SLIRP	TERF1	12.880422512299148
DNMT3B	SEPHS1	12.651071726639096
SNRPN	SCGB3A2	12.649032334431123
DPPA4	COX7C	12.510758248120197
TXN	DNMT3B	12.436086542309075
SLIRP	COX7C	12.400008340223238
FTL	TMSB10	12.123167612342067
TERF1	SCGB3A2	12.08178904937829
POMP	HSPE1	11.959736460378702
UGP2	TXN	11.776995511696459
DNMT3B	CD24	11.738861374716777
DNMT3B	TXN	11.71851120505157
POU5F1	UGP2	11.656929031873187
UGP2	DNMT3B	11.622619911938466
SCGB3A2	MAP1B	11.561515445176635
L1TD1	SCGB3A2	11.408710756682217
DNMT3B	DPPA4	11.295087066369518
UGP2	SEPHS1	11.272743948002084
TXN	POU5F1	11.079927408422662
COX7C	TMSB10	10.89967253121813
MAP1B	VIM	10.77156632229461
SCGB3A2	DPPA4	10.606956209501266
CD24	SCGB3A2	10.426019970040944
DNMT3B	L1TD1	10.346434039137797
MARCKS	VIM	10.264137276392448
UGP2	POU5F1	10.227932487530634
TDGF1	HSPE1	10.143209035414031
POMP	SNRPN	10.051339738223207
CD24	UGP2	10.020887754703823
PRDX1	TXN	9.84641203052643
CD24	COX7C	9.752203964951319
APOE	VIM	9.704037145853391
UGP2	DPPA4	9.669574196424445
