TF	target	importance
MT2A	SPP1	40.626678166451185
HSPE1	AP1S2	35.25756871801469
HSPE1	SPP1	33.495490150922436
HSPE1	COX7C	29.916150136572575
MT2A	COX7C	29.449638870296447
TXN	SPP1	28.949292016464486
TXN	TMSB10	28.732139244564316
MT2A	DNMT3B	28.56466302463564
MT2A	AP1S2	26.08329130099362
MT2A	MAP1B	25.792608331374893
HSPE1	MT2A	25.761339229039322
MARCKS	VIM	25.432516167163055
COX7C	PRDX1	25.14901715798587
TERF1	MT2A	24.498705828626417
TXN	MT2A	23.547135401505802
DCN	LUM	23.377125526777494
HSPE1	TXN	22.158157703409437
TXN	HSPE1	21.97553179522922
TXN	COX7C	21.829814438127986
PRDX1	COX7C	21.488860857540075
SPP1	MT2A	20.480162512668127
COX7C	POU5F1	20.312560115517567
MT2A	HSPE1	19.990045479252974
VIM	LUM	19.90557803835337
AP1S2	MT2A	19.614834221196517
POU5F1	SPP1	19.270561192213528
MT2A	TERF1	18.2326835615858
TXN	MAP1B	18.095085304685867
POU5F1	MT2A	18.035909139339537
DCN	VIM	17.984335905984967
AP1S2	SPP1	17.954153577001296
TXN	AP1S2	17.950685269434477
FTL	PEG10	17.919574665977525
HSPE1	PRDX1	17.903758306304137
PRDX1	TMSB10	17.841229674410148
FTL	COX7C	17.806916639798192
LUM	VIM	17.590600667288943
MT2A	TXN	17.447619702951425
CD24	LUM	17.34593928014446
TERF1	DNMT3B	17.3116800086954
HSPE1	SLIRP	17.264872191084617
MT2A	CD24	17.074141439500625
F11R	SPP1	16.93840342058315
MT2A	POU5F1	16.938348855100585
HSPE1	DNMT3B	16.92876899726189
COL3A1	LUM	16.52940853048823
MT2A	L1TD1	16.168267592538868
TERF1	MAP1B	16.154406441678088
HSPE1	CD24	15.758656343393262
TERF1	CD24	15.636638801800343
COX7C	PEG10	15.438536004045622
SFRP2	VIM	15.394392087753094
MT2A	PRDX1	15.22716077072977
DNMT3B	MT2A	15.159398698666015
TXN	DNMT3B	15.14182793639346
COX7C	SLIRP	15.053147010139213
HSPE1	APOE	14.901652960788963
MT2A	CHCHD2	14.896453106072505
MT2A	F11R	14.706728677173892
AP1S2	DNMT3B	14.600583186770006
DNMT3B	TXN	14.548851730319887
HSPE1	ANXA2	14.544816076480702
APOE	SPP1	14.54253986934788
