TF	target	importance
VIM	COL3A1	38.63524583646394
COL3A1	VIM	36.66997390763678
LUM	COL3A1	34.68816316931331
LUM	VIM	30.731190605402645
VIM	LUM	28.674573136686774
VIM	HSPE1	25.69100352873534
COL3A1	LUM	25.389864587296735
VIM	DCN	24.51610522392777
DNMT3B	POU5F1	24.451579207794342
VIM	DNMT3B	23.875635853576835
DCN	COL3A1	23.232327274471366
VIM	DPPA4	21.95000143253687
SLIRP	COX7C	21.35999985614834
COX7C	SLIRP	21.229273464716318
VIM	SERPINB6	20.98784057403424
DNMT3B	VIM	20.54865510225498
HSPE1	VIM	20.521703530928
VIM	LIN28A	20.323060814091317
LUM	DCN	20.139257905636047
VIM	TDGF1	19.980281958243708
TDGF1	VIM	19.163553850626744
VIM	TERF1	18.467823117827244
POU5F1	VIM	17.218556101971576
VIM	POU5F1	16.71823437096351
DNMT3B	SERPINB6	16.653719937478954
APOE	LIN28A	16.2766146842649
DCN	VIM	15.853849830524199
VIM	COX7C	15.760342612678821
SEPHS1	LIN28A	15.622919874871465
COX7C	TMSB10	15.59668579881115
VIM	CKB	15.289694829491685
SLIRP	TXN	15.210301772637568
COL3A1	DCN	14.907894647830116
HSPE1	POU5F1	14.38017624536703
POU5F1	DNMT3B	14.359430190016564
SEPHS1	VIM	13.608176157484301
RBP1	COL3A1	13.297365370461899
HSPE1	LIN28A	13.243125874073428
DCN	LUM	13.199556863462135
VIM	TUBA1A	12.76874464518646
TXN	TMSB10	12.46937926448905
DPPA4	DNMT3B	12.214938639495866
TXN	SLIRP	12.146355945182771
TMSB10	TXN	12.110028613288721
VIM	F11R	12.07448392954742
TDGF1	TUBA1A	11.858401615938494
DPPA4	VIM	11.568674357551213
SEPHS1	SERPINB6	11.440598997331003
NME2	TXN	11.33513637604748
VIM	HMGA2	11.082205061752196
SLIRP	TMSB10	10.986385791443874
PABPC1	VIM	10.71084803358917
DPPA4	COX7C	10.45025218420437
SEPHS1	CKB	10.289148901565655
VIM	SEPHS1	10.154122965964905
TMSB10	COX7C	9.990227074546835
SLIRP	HSPE1	9.918241395520663
APOE	DNMT3B	9.909881054929693
VIM	MAP1B	9.855422621345422
LUM	PABPC1	9.84776803829047
SERPINB6	VIM	9.806854543575103
HSPE1	PABPC1	9.759135418093376
UGP2	PABPC1	9.70495593118929
CD24	LIN28A	9.52001004645976
LIN28A	VIM	9.449968216285288
SERPINB6	TDGF1	9.340824223775199
DNMT3B	HSPE1	9.327048666536424
VIM	CD24	9.316870417356093
PABPC1	LUM	9.217087816654349
NME2	TMSB10	9.202357999136845
HMGA2	TUBA1A	9.09024177404908
VIM	IGFBP5	9.012669416648503
TERF1	LIN28A	8.928653467870733
CHCHD2	HSPE1	8.796693329482926
PEG10	COL3A1	8.796537001044433
IGFBP5	POMP	8.724338827196247
COL3A1	PABPC1	8.697127002820194
SERPINB6	DNMT3B	8.629085918148052
ACTG1	TMSB10	8.515537775087642
COX7C	HSPE1	8.501055325261522
HSPE1	CHCHD2	8.369983038890094
TMSB10	NME2	8.338959944511354
VIM	SPP1	8.325511507278646
