TF	target	importance
POU5F1	CD24	30.988518673257065
CD24	POU5F1	26.53689020740579
CD24	DNMT3B	26.35083281979015
POU5F1	COX7C	25.30844866419548
SEPHS1	DNMT3B	25.21447406382839
APOE	POU5F1	24.756614057390088
CD24	APOE	22.55917391942044
PRDX1	COX7C	22.31963349721313
COX7C	POU5F1	22.113916508772537
CD24	UGP2	21.6541288953387
TDGF1	L1TD1	21.289174221989025
IGFBP5	SEPHS1	21.103507110398006
CD24	TERF1	20.788913403871835
FTL	APOE	20.554738202476194
UGP2	CD24	19.85153556129434
CD24	L1TD1	19.66283223691797
COX7C	HSPE1	19.433648169196143
UGP2	TERF1	18.84622736794925
L1TD1	TERF1	18.831954082041825
POU5F1	APOE	18.701544740550574
CD24	COX7C	18.691990707580057
L1TD1	DNMT3B	17.491292432246663
COX7C	PRDX1	17.13397967899661
COX7C	SNRPN	17.07936828343528
PRDX1	TMSB4X	16.78552352137233
TERF1	DNMT3B	16.539600314226693
COX7C	SLIRP	15.55667926597044
TDGF1	PTN	15.327968197436855
POU5F1	L1TD1	14.889225327288715
TDGF1	TUBA1A	14.87795957771858
TERF1	SNRPN	14.809843833903651
TERF1	SEPHS1	14.638901615243602
COX7C	TERF1	14.61044986097388
COX7C	CD24	14.512048476647896
L1TD1	HSPE1	14.444313565360432
TPBG	TERF1	14.410390783916114
POU5F1	UGP2	14.380583272147113
TPBG	PTN	14.21049317975208
UGP2	APOE	14.127951113241139
COX7C	UGP2	13.991606234441178
TMSB4X	PRDX1	13.940199275979678
APOE	FTL	13.777618871385917
UGP2	COX7C	13.719114989375115
DNMT3B	L1TD1	13.663057837210115
TPBG	DNMT3B	13.54101989311411
UGP2	POU5F1	13.504161089294712
HSPE1	L1TD1	13.41386632899389
CD24	FTL	13.304835190775362
L1TD1	POU5F1	13.284311694774125
DNMT3B	SEPHS1	13.205432854115921
TPBG	SEPHS1	13.12253216903412
SNRPN	TERF1	12.693952085616166
DNMT3B	SLIRP	12.581187887716053
UGP2	DNMT3B	12.566070879471113
CD24	CDH2	12.299927804199182
COX7C	TMSB4X	12.285675587747024
TPBG	L1TD1	12.22621579336924
DNMT3B	CD24	11.790610985305872
UGP2	CDH2	11.769631702815843
APOE	COX7C	11.7519228091797
L1TD1	TDGF1	11.702501757843594
DNMT3B	TPBG	11.66548879948841
L1TD1	TPBG	11.412035408132445
TDGF1	POU5F1	11.300437330855091
DNMT3B	POU5F1	11.297571378598114
CDH2	APOE	11.284319189571073
SNRPN	VIM	11.182873957572928
DNMT3B	TERF1	11.176236044759973
TERF1	L1TD1	11.014546669824032
TDGF1	TERF1	10.97766251474945
HSPE1	COX7C	10.92845484056426
CD24	PRDX1	10.696330411426562
SNRPN	POU5F1	10.60818090513461
TMSB4X	COX7C	10.607202346246702
APOE	UGP2	10.54714723185198
APOE	CD24	10.524569177271847
TUBA1A	TDGF1	10.456644862513501
TERF1	UGP2	10.44830012870503
SLIRP	DNMT3B	10.298417632542572
TUBA1A	PTN	10.264182637516713
COX7C	FTL	10.243319194787592
POU5F1	DNMT3B	10.238615376527813
APOE	SLIRP	10.218417883072428
COX7C	CDH2	10.098658653268231
POU5F1	SNRPN	10.093719748455813
TUBA1A	UGP2	10.074198796994496
TUBA1A	VIM	10.032271611248161
APOE	HSPE1	9.901847096521543
APOE	DNMT3B	9.851355984865327
SFRP2	TUBA1A	9.841413042038262
PRDX1	TPBG	9.766637704984621
CDH2	POU5F1	9.730311074743467
TERF1	CD24	9.585369171641101
PRDX1	HSPE1	9.522849883665668
VIM	TUBA1A	9.369220408190436
CD24	DPPA4	9.21317588122108
CD24	HSPE1	9.183974508622786
L1TD1	CD24	9.175063964451965
PRDX1	POU5F1	9.146458261902069
POU5F1	TPBG	9.0976073135903
CD24	TPBG	9.006067270598898
CDH2	UGP2	8.957138079202606
UGP2	TDGF1	8.880844719165779
SNRPN	COX7C	8.869354612448308
CD24	PEG10	8.814586011650244
POU5F1	PRDX1	8.626696635122979
CD24	SNRPN	8.563982708614338
UGP2	TUBA1A	8.558715485822223
ANXA2	TMSB10	8.509252393996578
COX7C	APOE	8.502119842082699
L1TD1	PTN	8.493616511416128
SFRP2	FHIT	8.407032955764057
DNMT3B	CDH2	8.40673199746397
PRDX1	SLIRP	8.387756966253587
SEPHS1	TERF1	8.333720930596522
SLIRP	TDGF1	8.159572977247391
TERF1	POU5F1	8.132654283244815
SLIRP	TPBG	8.130758271916386
KRT18	POU5F1	8.110634636432104
UGP2	FTL	8.108569698500865
HSPE1	APOE	8.024437301338427
DNMT3B	APOE	7.991221186783699
POU5F1	FTL	7.98937189884195
TMSB4X	NME2	7.928649843897986
L1TD1	SNRPN	7.875679454886794
CD24	TUBA1A	7.853104714235949
COX7C	TDGF1	7.816380394620495
L1TD1	PRDX1	7.7903718672850815
COX7C	TUBA1A	7.711829966526429
TERF1	TDGF1	7.674979883546374
LIN28A	APOE	7.669446484191927
DCN	LUM	7.642059086384342
PTN	TUBA1A	7.626549581414527
SEPHS1	L1TD1	7.62204144606759
POU5F1	SLIRP	7.6041340203805445
TPT1	WDR49	7.592455387234914
UGP2	L1TD1	7.5760613822885
DCN	COL3A1	7.563208440904517
SPP1	DNMT3B	7.53713468332223
SLIRP	COX7C	7.493791505405912
PMAIP1	DNMT3B	7.4833784901792715
DNMT3B	TUBA1A	7.474065843222812
CD24	SLIRP	7.400485769555209
TPBG	PRDX1	7.383735653287103
TUBA1A	SNRPN	7.357226576975034
POU5F1	CDH2	7.330699711939501
CYP1B1	PEG10	7.232158531497273
L1TD1	TUBA1A	7.167220003345329
TERF1	PTN	7.14766091725271
POU5F1	KRT18	7.125644045358978
POU5F1	TMSB4X	7.123378853462586
