TF	target	importance
VIM	LUM	34.088762844039564
DCN	LUM	30.729204429801026
LUM	DCN	30.496432455308693
TXN	DNMT3B	28.612071135988263
CD24	LUM	27.352421038963556
CD24	DNMT3B	27.21367393092472
DNMT3B	SERPINB6	26.58215410084566
SPP1	MT2A	26.198008348862984
F11R	POU5F1	25.42967288156014
L1TD1	DNMT3B	25.35469391199958
VIM	POU5F1	24.92448045724933
HMGA2	L1TD1	24.776192300944338
VIM	DCN	24.15701837167951
MT2A	SPP1	23.079966681740505
SLIRP	COX7C	23.05313168481694
POU5F1	COX7C	22.044479728188954
SERPINB6	DNMT3B	21.14280014885899
SERPINB6	TERF1	21.047169571013594
LIN28A	LUM	20.823945491298677
F11R	TERF1	20.066412467998276
POU5F1	L1TD1	19.50367668795613
L1TD1	TERF1	19.41903520491974
SLIRP	TMSB10	18.703835297268107
COX7C	POU5F1	18.31879484310263
MARCKS	VIM	17.649061211110595
MEST	LUM	17.584448830209222
DNMT3B	TERF1	17.57435529151804
LIN28A	COL3A1	17.302063098133477
COX7C	SLIRP	17.300789024201848
DNMT3B	L1TD1	17.286467979793347
DNMT3B	TDGF1	17.182844619989893
CHCHD2	SERPINB6	17.169470721296268
F11R	SERPINB6	17.015930501115772
HMGA2	MT2A	16.766843420484534
HMGA2	IGFBP5	16.659435113020997
DNMT3B	APOE	16.61464643843378
TXN	COX7C	16.586136946886416
LUM	HSPE1	16.516905488412583
HSPE1	COX7C	16.476258197939714
POU5F1	PMAIP1	16.406551597428958
POU5F1	APOE	16.403703747307695
HMGA2	MAP1B	16.342428501659416
TXN	POU5F1	16.26524962109484
POU5F1	CD24	16.242285493780567
SNRPN	HSPE1	16.222152347771804
SERPINB6	VIM	16.098915064461412
CHCHD2	MAP1B	16.043356504605182
VIM	MEST	16.021806082689338
DNMT3B	CHCHD2	15.941134749771237
DCN	COL3A1	15.93329259931559
TMSB4X	TMSB10	15.916621614511813
HMGA2	TERF1	15.876951513784777
PRDX1	COX7C	15.500943736040663
POU5F1	F11R	15.37194903057718
VIM	F11R	15.274632295782084
CYP1B1	DCN	15.274177904221677
DCN	VIM	15.2688940847401
CHCHD2	DNMT3B	15.23462653442763
DNMT3B	TXN	15.020117822188627
TMSB10	TMSB4X	14.61386579323821
MARCKS	POU5F1	14.517134142143266
LIN28A	DCN	14.451324575008385
LUM	LIN28A	14.392109530870563
COX7C	APOE	14.108161526620554
SERPINB6	L1TD1	14.081446187325925
TERF1	L1TD1	13.861211588769276
MEST	VIM	13.712309527848497
COL3A1	DCN	13.708914921735607
F11R	VIM	13.56934919551856
TDGF1	POU5F1	13.554548153317274
COX7C	PRDX1	13.55447572009868
VIM	LIN28A	13.545873461411496
LUM	VIM	13.527642223483756
VIM	COL3A1	13.495395533012735
MEST	DCN	13.482743576531979
LUM	CYP1B1	13.428306349503071
IGFBP5	HMGA2	13.30451930213824
SERPINB6	POU5F1	13.257803514803864
AP1S2	HMGA2	13.172285631454375
HSPE1	SNRPN	13.098976854596438
CD24	POU5F1	13.016469388796754
VIM	SERPINB6	12.987777511463943
MAP1B	CHCHD2	12.933455051459257
DNMT3B	MAP1B	12.871695624059086
L1TD1	MT2A	12.84541186662093
F11R	MAP1B	12.787103536369882
TXN	TERF1	12.697655853843742
TXN	NME2	12.669903851804786
L1TD1	POU5F1	12.454110541934254
LUM	MEST	12.425569673939831
TXN	TMSB10	12.381852930225266
LUM	COL3A1	12.316986333066785
DNMT3B	COX7C	12.21068577196953
CD24	TXN	11.991273296965574
F11R	TDGF1	11.877426734074303
COX7C	NME2	11.867829261262692
TDGF1	DNMT3B	11.828495981798097
HMGA2	SERPINB6	11.75740473726506
APOE	COX7C	11.643736757347346
L1TD1	HMGA2	11.62224848144348
POU5F1	MARCKS	11.525349782824096
ANXA2	SH3BGRL3	11.52004550024777
POU5F1	MAP1B	11.488942292018985
