TF	target	importance
CD24	SCGB3A2	53.2619186207194
COX7C	SLIRP	48.90083080413759
SLIRP	COX7C	40.82975908124186
SCGB3A2	COX7C	35.56955349160732
SNRPN	SCGB3A2	34.12754732684263
COX7C	SCGB3A2	34.008651701357806
COX7C	DNMT3B	32.33307875465847
CD24	SNRPN	31.549333971003183
SCGB3A2	CD24	29.672947968211453
SCGB3A2	SNRPN	29.194836642006987
TXN	PRDX1	28.907374485359604
COX7C	NME2	27.730286564426255
COX7C	PRDX1	26.191719703864887
CD24	COX7C	25.95117638612669
CD24	UGP2	25.801283877336935
PRDX1	COX7C	25.419702758259103
HSPE1	COX7C	25.37160345078516
COX7C	TMSB4X	24.624093799022837
COX7C	HSPE1	24.403962742904472
SCGB3A2	SLIRP	24.132298811054742
PRDX1	TXN	23.784976450807537
COX7C	POMP	23.49718703454867
NME2	COX7C	23.056103024293897
CD24	SLIRP	22.97083681446408
HSPE1	SLIRP	22.699443984349436
SLIRP	SCGB3A2	22.586434093586114
SNRPN	CD24	22.36168381863075
COX7C	TERF1	22.21757817229163
TXN	COX7C	22.067429865416607
TXN	SLIRP	20.62349864287186
CDH2	FZD3	20.335480071915434
COX7C	UGP2	20.255305478669708
SLIRP	HSPE1	20.146126366273556
CD24	TXN	19.986377356053655
CD24	POU5F1	19.964087754299054
CD24	FTL	19.745611084048114
SCGB3A2	UGP2	19.348948970714055
FTL	TMSB10	19.0247542158019
PTN	DNMT3B	18.212885654127252
UGP2	SCGB3A2	18.099200970474804
TMSB10	FTL	17.95554616126421
TMSB4X	COX7C	17.58749870280802
CD24	TERF1	17.226375911474072
FZD3	DNMT3B	16.906660131014032
SCGB3A2	TXN	16.83279572512292
DNMT3B	FZD3	16.461426202063958
SCGB3A2	L1TD1	16.192968882160788
TMSB4X	TMSB10	16.16796235313085
CD24	HSPE1	15.903914895825272
SCGB3A2	NME2	15.716084324369602
SCGB3A2	DNMT3B	15.709533813220142
PRDX1	NME2	15.615651027717657
COX7C	TMSB10	15.513461746261894
SCGB3A2	PMAIP1	15.277062029399392
KRT8	KRT18	15.25639950945757
COX7C	POU5F1	15.255775583247058
SCGB3A2	POU5F1	15.058018890881923
TUBA1B	TUBA1A	14.798255521239076
SCGB3A2	HSPE1	14.688612078544745
TMSB10	TMSB4X	14.627614176519296
PMAIP1	SCGB3A2	14.602162469546187
COX7C	TDGF1	14.357304117483666
UGP2	TERF1	14.255230368690075
DNMT3B	L1TD1	14.244838427057418
PMAIP1	CD24	14.160959258554273
UGP2	COX7C	13.952225397346986
CD24	PMAIP1	13.850409981036112
HSPE1	TMSB4X	13.743777983708258
SCGB3A2	TMSB4X	13.729002978642292
COX7C	L1TD1	13.617129852694063
L1TD1	SNRPN	13.612628758315683
CD24	TMSB4X	13.610042664135294
SCGB3A2	TERF1	13.521172331370863
CD24	L1TD1	13.422076901469609
TMSB10	COX7C	13.420543950492377
PRDX1	SNRPN	13.36503883348978
COX7C	TXN	13.280708518807126
TMSB4X	FTL	12.946709893386553
SLIRP	CD24	12.939961538153689
UGP2	POU5F1	12.881307839914072
UGP2	CD24	12.816830303349898
HSPE1	CD24	12.769797231444969
CD24	SEPHS1	12.756454361804174
TMSB4X	HSPE1	12.424161200264992
SCGB3A2	TDGF1	12.317645790621965
CD24	TMSB10	12.002606960463133
