TF	target	importance
PRDX1	FTL	26.301453812655648
KRT18	TERF1	23.344956600010715
FTL	KRT18	22.835654264886863
CD24	FTL	22.516802341155003
FTL	PRDX1	22.326031892404202
PRDX1	TERF1	20.39158830344318
TERF1	FTL	19.651385000118857
CD24	TERF1	19.173946105559434
TERF1	CD24	19.07347339828663
FTL	TERF1	18.78059367210246
FTL	POU5F1	18.578214293185095
PRDX1	CD24	18.23959582270949
PRDX1	APOE	17.77809752749204
PRDX1	HSPE1	17.51441170345299
TERF1	KRT18	16.67382064182659
POU5F1	TUBA1A	16.52813780784096
FTL	TXN	15.853793192690476
DNMT3B	FTL	14.110469634325549
KRT18	FTL	13.550326597189363
CD24	POU5F1	13.301194366894569
CD24	APOE	12.902697346753442
KRT18	POU5F1	12.81537243721849
CD24	TXN	12.626328202108416
FTL	HSPE1	12.408830243648023
HSPE1	FTL	12.265219623034744
NME2	HSPE1	12.131711520632225
CD24	PRDX1	12.10263724572915
POU5F1	CD24	11.743094641785248
TERF1	L1TD1	11.485540768256408
L1TD1	TERF1	11.058760212667577
APOE	PRDX1	11.038862397441171
TXN	HSPE1	10.745601878324637
PABPC1	DLK1	10.70998032187651
APOE	FTL	10.70571018932752
CD24	UGP2	10.365951148702658
UGP2	POU5F1	10.348822856826946
SNRPN	TXN	10.162737785360827
MARCKS	TUBA1A	10.13554206150566
APOE	TUBA1A	10.091057275366444
COMMD7	HSPE1	9.970101479923875
POU5F1	FTL	9.964869604611778
FTL	L1TD1	9.954177926855301
TERF1	PRDX1	9.79207365337287
MARCKS	TXN	9.737917355690163
APOE	KRT18	9.692701484645136
COX7C	HSPE1	9.549194227172533
TERF1	TUBA1A	9.417367103488267
L1TD1	FTL	9.368512147342853
CD24	HSPE1	9.269184926721787
TERF1	POU5F1	9.225401394097478
RAB1A	DLK1	9.036240665978639
NME2	ONECUT2	9.032692460985054
TERF1	MARCKS	8.846527669274504
FTL	CD24	8.753290377338475
STMN2	ONECUT2	8.707657895244875
CD24	L1TD1	8.587658036489746
TEAD1	CHD1L	8.572917712347392
KRT18	PTN	8.414525910788353
POU5F1	TXN	8.41224936388295
KRT18	PRDX1	8.256402183968165
FTL	TUBA1A	8.209274075929223
FTL	APOE	8.13749692097358
CD24	KRT18	7.9752208615368625
TERF1	TDGF1	7.730240140318001
TDGF1	FTL	7.661378301724654
MARCKS	UGP2	7.644655445779631
POU5F1	TERF1	7.56574955938594
FTL	DNMT3B	7.488432031107377
POU5F1	KRT18	7.479443583467329
TUBA1A	ONECUT2	7.46266427059825
POU5F1	PTN	7.284074576923117
APOE	DNMT3B	7.273376568668192
FTL	TDGF1	7.246947709903188
HSPE1	CD24	7.154493968679871
NAA40	PMM2	7.069660458437875
SLIRP	CD24	7.0602127340092276
FTL	MARCKS	7.033331193706576
WLS	MARCKS	7.017257079917213
SNRPN	FZD3	6.975787156484714
L1TD1	CD24	6.972912016712947
TERF1	APOE	6.952858064726479
MAP1B	ONECUT2	6.935310682393555
PPFIA2	HSPE1	6.910533121561373
APOE	CD24	6.872289678074064
APOE	TERF1	6.8105544686783865
KRT18	CD24	6.7896406763079815
PRDX1	KRT18	6.784611361102421
HSPE1	PRDX1	6.778953625653117
KRT18	TXN	6.760313198538773
KRT18	TUBA1A	6.728682607762464
POU5F1	L1TD1	6.720608793680712
ONECUT2	TUBA1A	6.709510378962075
FTL	PTN	6.689574363648203
POU5F1	UGP2	6.665982464307298
ATPAF2	NNAT	6.479437389621265
CD24	TDGF1	6.468858063657737
DKK1	DPY19L4	6.344313645077772
TUBA1A	CD24	6.279797413428495
TMSB4X	HSPE1	6.1571463513330675
L1TD1	FZD3	6.156252291015938
RELCH	CHCHD2	6.134384314663011
TUBA1A	MARCKS	6.105743171628633
PRDX1	UGP2	6.0874448175951805
DNMT3B	UGP2	6.0738480953924014
TRIM36	HSPE1	6.05416159555946
MARCKS	APOE	5.989436012880665
TERF1	DNMT3B	5.986617849005791
PTN	KRT18	5.980352846353276
SOX15	FZD3	5.891221601599549
FTL	ONECUT2	5.754297222736536
PEG10	PTN	5.7416451251683425
COX7C	PRDX1	5.727510320455363
PRDX1	ANXA2	5.667701442413826
FTL	SLIRP	5.583267260933266
KRT18	MARCKS	5.551906932121481
FAM120AOS	TUBA1A	5.549694059992852
SZT2	HSPE1	5.544733563620134
PRDX1	TUBA1A	5.530108290356963
SOX2	DLK1	5.518681367526581
RELCH	FAM120AOS	5.517626994514558
HSPE1	TXN	5.515416399904523
DNMT3B	KRT18	5.475729415749147
WLS	PRDX1	5.475038768835691
POMP	CD24	5.458361080342373
FTL	UGP2	5.450611431466154
TDGF1	TERF1	5.4390481360553755
MARCKS	HSPE1	5.434598504598921
TDGF1	TXN	5.434371673695069
FZD3	L1TD1	5.426621816450354
POU5F1	MARCKS	5.417453341823409
PTN	POU5F1	5.402978432753332
ACTG1	APOE	5.301153466183207
CD24	ANXA2	5.266033430615067
APOE	MARCKS	5.260854505688072
MAP1B	FTL	5.2592709489123814
TXN	FTL	5.226525185939159
DNMT3B	ONECUT2	5.22329926199674
L1TD1	TDGF1	5.194812667270134
TERF1	ANXA2	5.1864356356157115
TUBA1A	HSPE1	5.178307704731891
KRT18	APOE	5.175345278340881
DLK1	PABPC1	5.166238577083213
PRDX1	DNMT3B	5.156772884080372
GREB1L	ADCY7	5.07741876058055
CD24	PMAIP1	5.05460850158589
TPT1	UGP2	5.042785042646227
SNUPN	FZD3	4.995245344775285
MARCKS	POU5F1	4.99150862186513
CDR2	CHCHD2	4.963247613262006
MARCKS	KRT18	4.951910818486213
TUBA1A	KRT18	4.904881929680735
EIF2D	APOE	4.9011548384303625
UGP2	DNMT3B	4.90063926198839
CKB	HSPE1	4.88146442452112
UGP2	FTL	4.86975402407748
DNMT3B	APOE	4.842348743924292
PRDX1	SLIRP	4.821303470392847
ANXA2	FTL	4.821020654761929
TXN	CD24	4.72771996657756
TMSB4X	FTL	4.6917460885553
FMN2	HSPE1	4.685300256922719
RPS19BP1	BLCAP	4.684160282946665
SLC52A2	PPFIA2	4.680269474510836
ANXA2	DCX	4.658883793153825
CDR2	PMM2	4.63216339424073
ZC3H13	TUBA1A	4.628605959943754
L1TD1	TXN	4.590732490192929
VARS	FZD3	4.587698445057407
APLF	POMP	4.560661493476694
SH3BGRL3	ONECUT2	4.556127453036631
KRT18	DNMT3B	4.550224970044276
NME2	PRDX1	4.547595967008289
MARCKS	PRDX1	4.536930996175795
ARL6IP1	ONECUT2	4.501546874641074
MYRF	HSPE1	4.47768244401379
SAMD4A	AP5Z1	4.448909733862389
