TF	target	importance
PRDX1	COX7C	33.439952017559015
CD24	COX7C	28.183782203855024
POU5F1	COX7C	27.72692347586515
CD24	UGP2	25.237435222736327
CD24	POU5F1	24.139915772189692
HSPE1	COX7C	24.131144976180636
APOE	POU5F1	23.81668839320146
CD24	DNMT3B	23.213904044159804
PRDX1	TMSB4X	22.22841481914732
SLIRP	COX7C	22.17207791530783
TERF1	SNRPN	21.818098215447918
COX7C	PRDX1	21.47539268901327
TERF1	UGP2	20.347180113612158
COX7C	POU5F1	20.206331831538158
COX7C	TMSB4X	19.94853255135679
SEPHS1	DNMT3B	19.597392082350222
CD24	CDH2	19.38467807543701
CD24	TERF1	19.36575882882755
COX7C	SNRPN	17.707996326194753
UGP2	CD24	17.41581680791777
POU5F1	CD24	17.16121224857116
CDH2	UGP2	16.046184984554642
COX7C	HSPE1	15.9158463347321
TDGF1	TMSB4X	15.527384181597084
COX7C	CDH2	15.431203178647673
APOE	COX7C	15.365804732229757
TERF1	DNMT3B	15.287819020903147
TERF1	SEPHS1	15.261072751693801
COX7C	SLIRP	15.201183726903672
COX7C	CD24	14.66745342085266
CD24	APOE	14.55047161739851
UGP2	TERF1	14.545810258267421
CD24	SNRPN	14.519762443349892
TMSB4X	PRDX1	14.369424070030759
L1TD1	TPBG	14.333089726506868
SLIRP	TPBG	14.240023566614667
FTL	APOE	14.188972718805013
TPBG	PTN	13.864156322944128
UGP2	POU5F1	13.80707611659723
TUBA1A	PTN	13.410454890680057
UGP2	CDH2	13.018139065956923
POU5F1	KRT18	12.809067799890752
POU5F1	APOE	12.751049669804411
CD24	L1TD1	12.64423507231083
TDGF1	L1TD1	12.622879064812716
CDH2	POU5F1	12.284971463196154
SLIRP	TDGF1	12.266655373177395
APOE	UGP2	12.157037918937492
COX7C	UGP2	12.110496382339743
COX7C	TERF1	12.042825548240964
DNMT3B	TERF1	11.918199545110003
PRDM11	POMP	11.916780270469772
TUBA1A	TDGF1	11.904287062369153
L1TD1	TMSB4X	11.869734005579055
TPBG	PRDX1	11.591714733369768
DNMT3B	SEPHS1	11.453709405509239
CD24	PRDX1	11.393304798074698
DNMT3B	SLIRP	11.346053737907265
SNRPN	COX7C	11.332843226096811
TPBG	TERF1	11.201814938449607
DNMT3B	TPBG	11.197151694057247
CDH2	SLIRP	11.165256653602754
UGP2	COX7C	11.003596271350569
UGP2	APOE	10.979862104647347
TUBA1A	CD24	10.770101173762875
APOE	SLIRP	10.764746319631488
APOE	CDH2	10.725985510392317
L1TD1	TERF1	10.694232650787738
APOE	HSPE1	10.604833447064186
SOWAHC	MAP1B	10.550201532381731
IGFBP5	SEPHS1	10.523564805750455
VIM	TUBA1A	10.402553265584375
CD24	SLIRP	10.39310693122657
L1TD1	CD24	10.362214970131912
KRT18	POU5F1	10.353439211943124
POU5F1	UGP2	10.270787486964618
L1TD1	DNMT3B	10.1974950753744
TMSB4X	COX7C	10.196344336481395
POU5F1	SNRPN	10.170098824662043
CD24	KRT18	10.038106098250688
TDGF1	PTN	9.934646259419122
TERF1	CD24	9.843709509136271
IGFBP5	TMSB4X	9.772215269335161
HSPE1	L1TD1	9.705808216098415
SEPHS1	TERF1	9.676335533366817
CD24	FTL	9.60229544076728
CDH2	PRDX1	9.579428100488117
FTL	TMSB4X	9.49674204260491
TUBA1A	CDH2	9.44909808121839
DNMT3B	L1TD1	9.382552568025684
TDGF1	TERF1	9.24737410984152
TUBA1A	UGP2	9.218955945099381
TPBG	SEPHS1	9.209619968708669
SPP1	TPBG	9.142495218020503
TERF1	TDGF1	9.14220253743833
APOE	CD24	9.10780384547431
DNMT3B	CD24	8.976689189815616
POU5F1	TMSB4X	8.932249787254385
POU5F1	TPBG	8.92299876863473
CDH2	TERF1	8.860066319841076
PMAIP1	DNMT3B	8.839057747589354
COX7C	APOE	8.789802366763169
TERF1	L1TD1	8.780791896028374
L1TD1	HSPE1	8.747900519490678
TUBA1A	VIM	8.66311983157877
SNRPN	POU5F1	8.514148958350589
SLIRP	APOE	8.505357715858265
POU5F1	PRDX1	8.379151762639536
APOE	FTL	8.338559261686077
APOE	DNMT3B	8.331655654325667
CD24	TPBG	8.328493857646947
FTL	MT2A	8.246707997731114
COX7C	FTL	8.233935535590716
CDH2	DNMT3B	8.226668596667354
CD24	HSPE1	8.224261565978694
TERF1	POU5F1	8.221087389307629
PRDX1	DNMT3B	8.180062349532374
UGP2	DNMT3B	8.14702552266277
TPBG	L1TD1	8.138472515892877
COX7C	POMP	8.114830219963462
TDGF1	POU5F1	8.100593682793958
FTL	KRT18	8.076526335482246
COX7C	SEPHS1	8.061591549210641
POU5F1	CDH2	8.060417974269061
PRDX1	CD24	8.058519414292844
POU5F1	L1TD1	8.054261614595355
PRDX1	POU5F1	7.989853159736103
DNMT3B	UGP2	7.973089040950919
L1TD1	TDGF1	7.966645194886713
POU5F1	DNMT3B	7.961988411176982
CD24	TMSB4X	7.846669932283646
HSPE1	APOE	7.809865076610024
SLIRP	HSPE1	7.800848980084211
SLIRP	SNRPN	7.799020347750879
L1TD1	POU5F1	7.77633073901968
CDH2	APOE	7.753084098047653
TUBA1A	SNRPN	7.65764086944892
PRDX1	HSPE1	7.5869746722736595
DPPA4	TMSB4X	7.555771222525537
PAK4	RIMS2	7.5129850692084235
UGP2	TDGF1	7.472993723360997
TERF1	COX7C	7.419780970671043
APLF	SEPHS1	7.393617713618391
L1TD1	SNRPN	7.376582263917226
SNRPN	TERF1	7.373034886396226
DNMT3B	POU5F1	7.366788891143919
