TF	target	importance
MT2A	SPP1	34.28644631918419
COX7C	PRDX1	32.887654057208074
PRDX1	COX7C	31.810283810139044
TXN	HSPE1	29.426412762823194
TXN	TMSB10	28.432512547478723
TXN	SPP1	28.257234269981275
SPP1	MT2A	27.342390909268392
VIM	LUM	25.18725585991907
MT2A	DNMT3B	24.95768882830043
HSPE1	AP1S2	24.73851171651134
TXN	MT2A	24.489396573420823
MT2A	COX7C	24.415290999930924
PRDX1	HSPE1	24.24198178203209
MT2A	AP1S2	24.185274471340513
COL3A1	LUM	24.125317501445934
COX7C	HSPE1	23.97932891046602
COX7C	NME2	23.91969399714174
TXN	COX7C	23.836841276344654
COX7C	POU5F1	23.209530502854246
LUM	VIM	22.116155848382387
MT2A	MAP1B	21.969156310431085
AP1S2	SPP1	21.652514830861662
COX7C	SLIRP	21.564326724409938
COX7C	FTL	21.032864374666428
FTL	COX7C	21.019417840125012
HSPE1	SPP1	20.811164174615122
MARCKS	VIM	20.684560609985255
PRDX1	MT2A	20.548268891437754
MT2A	HSPE1	20.530946077470574
HSPE1	COX7C	19.98359446177925
SPP1	MAP1B	19.938750537779185
AP1S2	MT2A	19.151116482159924
CD24	LUM	18.945613728845974
COX7C	TMSB10	18.743346006267316
TXN	AP1S2	18.60602461170383
MT2A	TERF1	18.46074931662016
COX7C	MT2A	18.075217687344757
COX7C	SPP1	17.931820446686398
AP1S2	DNMT3B	17.83375596704667
DPPA4	MAP1B	17.550290522103502
TXN	MAP1B	17.458298397998007
SPP1	TXN	17.373224700468825
TMSB10	TXN	17.02918251952349
MT2A	TXN	16.971732546737407
DCN	LUM	16.962840557402746
SPP1	POU5F1	16.850814162278155
POU5F1	MT2A	16.486317912166115
PRDX1	TERF1	16.450450642854733
AP1S2	SLIRP	16.321134426605724
HSPE1	TXN	16.31264541236768
TMSB4X	TMSB10	16.2312284341363
COL3A1	VIM	15.852094621219937
SLIRP	AP1S2	15.805351365418
CHCHD2	SLIRP	15.708479458522785
COX7C	PEG10	15.647221733736705
MAP1B	TUBA1A	15.546992152372077
TXN	DNMT3B	15.496709061274048
TXN	POU5F1	15.401788919395589
PRDX1	POU5F1	15.277612119964667
TXN	POMP	15.26183833642276
SPP1	TERF1	15.000019139000692
POU5F1	SPP1	14.739651351689277
COX7C	CD24	14.662942375392229
SPP1	DNMT3B	14.541139062696628
MT2A	CHCHD2	14.375656642830384
DNMT3B	AP1S2	14.290527764863475
TXN	PRDX1	14.26654888169213
COX7C	TXN	14.258731855630046
DNMT3B	TXN	14.201573857556097
MAP1B	SPP1	13.936389804240108
SFRP2	VIM	13.804377487670237
PRDX1	DNMT3B	13.802040570955647
POU5F1	CHCHD2	13.800798350793178
PRDX1	CHCHD2	13.656955349075446
VIM	MARCKS	13.586692061925525
MT2A	POU5F1	13.54935848790452
SLIRP	CHCHD2	13.51149890480109
PRDX1	ANXA2	13.499756101764184
TXN	TMSB4X	13.488582580720953
DNMT3B	CD24	13.478855086193832
LUM	DCN	13.478383554885049
AP1S2	CD24	13.455978806214986
SPP1	AP1S2	13.447890283620838
DNMT3B	SPP1	13.440057693394186
LUM	COL3A1	13.431692685196996
DNMT3B	COX7C	13.36413174298559
PRDX1	POMP	13.242984342599934
HSPE1	DNMT3B	13.23190026063562
POU5F1	HSPE1	13.137335061903416
TXN	SLIRP	13.034663768203037
AP1S2	COX7C	12.947408447640239
COX7C	F11R	12.879525197491112
COX7C	DNMT3B	12.827736864871106
CD24	VIM	12.625340417686353
CHCHD2	POU5F1	12.619012563933182
MT2A	TMSB10	12.55790723642958
SPP1	HSPE1	12.556781903985506
TMSB10	NNAT	12.496838633326707
COX7C	UGP2	12.489687528874795
LUM	SFRP2	12.48880007271964
TXN	CHCHD2	12.475386566840486
HMGA2	PTN	12.419458665930726
NME2	COX7C	12.407517284663962
MT2A	DPPA4	12.370994628518552
HSPE1	FTL	12.300156196686514
MEST	IGFBP5	12.033191502521607
MT2A	F11R	11.985919987431174
HSPE1	MT2A	11.860019355430008
MARCKS	LUM	11.851381551621332
MT2A	APOE	11.749510142094994
AP1S2	MEST	11.732985793879958
HSPE1	SLIRP	11.697439927213852
COL3A1	DCN	11.688002080968237
HSPE1	CD24	11.466478099962051
KRT18	TUBA1A	11.45051284837441
AP1S2	L1TD1	11.43583353181917
MT2A	TUBA1A	11.31093513671634
WLS	ACTG1	11.10421423186388
SPP1	TUBA1A	11.09208534462009
TUBA1A	MAP1B	10.983966113097143
PRDX1	NME2	10.964286471439472
FTL	PEG10	10.953192855502362
DNMT3B	DPPA4	10.873936288790741
MT2A	L1TD1	10.835483024595487
SPP1	L1TD1	10.833679182456006
COX7C	STMN2	10.79802864661433
PRDX1	TMSB10	10.78388916176366
VIM	CD24	10.695800072795537
MAP1B	TXN	10.65391192427125
MEST	HMGA2	10.511870806941525
COL3A1	CD24	10.498500301873058
DCN	VIM	10.495409978384531
LUM	CD24	10.493833755253737
DNMT3B	MT2A	10.460675543138683
HSPE1	ANXA2	10.410875362768234
MT2A	ANXA2	10.38736620367802
DNMT3B	ANXA2	10.316885748420994
COX7C	CHCHD2	10.296698819734068
NME2	SLIRP	10.286412993569373
POU5F1	APOE	10.276905693378634
UGP2	TMSB4X	10.239057779197502
NME2	PRDX1	10.233423350607811
SPP1	COX7C	10.204354071209726
CD24	COX7C	10.088662904380758
DCN	COL3A1	10.083048347081684
CD24	DNMT3B	10.019393138536993
MT2A	KRT18	9.989226032914953
MARCKS	MAP1B	9.97621323887596
ACTG1	PTN	9.942339462320064
FTL	SLIRP	9.908462979431954
MAP1B	DPPA4	9.895507913636903
MAP1B	CHCHD2	9.87682845467001
MT2A	UGP2	9.827984745383494
MARCKS	SFRP2	9.821644058126282
APOE	SPP1	9.771909070282112
VIM	DCN	9.76570998386259
L1TD1	APOE	9.679399494861544
PRDX1	CD24	9.637880611000151
DNMT3B	F11R	9.628570822617153
CD24	COL3A1	9.628331823874907
ACTG1	NNAT	9.618777465605449
F11R	MAP1B	9.586699380504555
POU5F1	COX7C	9.557959963725347
DPPA4	VIM	9.515538109791036
DNMT3B	APOE	9.470229330253442
MT2A	CD24	9.468208306709876
SPP1	F11R	9.439424801109272
HSPE1	F11R	9.406390703074514
CHCHD2	SPP1	9.370907757320252
ANXA2	LUM	9.354503069908434
VIM	SFRP2	9.339022197632094
CHCHD2	COX7C	9.333094003870448
TXN	KRT18	9.319203094525726
CYP1B1	LUM	9.262815910251199
SPP1	DPPA4	9.253144827690141
POMP	TMSB4X	9.237867171974758
SPP1	CHCHD2	9.148859898328114
LRP2	PTN	9.032129663178871
HSPE1	DPPA4	8.947955618007901
ANXA2	PRDX1	8.905441480250792
PTN	ACTG1	8.869891120427658
SPP1	VIM	8.86469703879252
APOE	TXN	8.825897510362818
