TF	target	importance
CD24	UGP2	33.36817524955704
CD24	POU5F1	30.36795381458597
CD24	TERF1	27.902844587052392
CD24	DNMT3B	26.675307465209208
CD24	L1TD1	25.903751072071977
CD24	COX7C	24.361005821895244
COX7C	PRDX1	22.308193403093796
COX7C	POU5F1	21.823458876140784
CD24	CDH2	20.818792583245816
COX7C	TMSB4X	20.40840164510445
TERF1	UGP2	20.34638166743191
SEPHS1	DNMT3B	20.14054207567542
TMSB4X	PRDX1	18.016501809471922
POU5F1	COX7C	17.661210343492463
DNMT3B	TERF1	17.625464846280096
TPBG	PTN	17.433968652746614
DNMT3B	L1TD1	17.33685447510396
COX7C	SNRPN	17.187702903455953
FTL	APOE	17.140820634783204
PRDX1	TMSB4X	16.95244989825285
PRDX1	COX7C	16.872990479985614
TPBG	PRDX1	16.652184995018747
TUBA1A	PTN	16.204520998190862
COX7C	SLIRP	16.20424627750926
CD24	SNRPN	15.941067762103817
DNMT3B	SLIRP	15.92942524586736
TERF1	SNRPN	15.772797543473285
L1TD1	DNMT3B	15.651387674791302
DNMT3B	SEPHS1	15.61826178619555
TERF1	DNMT3B	15.573682254080813
CDH2	APOE	15.500180368948687
HSPE1	L1TD1	15.316413991757493
CDH2	UGP2	15.275837543649605
UGP2	CD24	15.265861311738526
HSPE1	COX7C	15.153837857749403
DNMT3B	POU5F1	15.090692624955945
COX7C	HSPE1	14.870214767176693
TDGF1	L1TD1	14.846994420944513
APOE	POU5F1	14.83570215658514
POU5F1	CD24	14.766047479690226
TERF1	SEPHS1	14.750523468305511
COX7C	TERF1	14.54612215056676
L1TD1	TERF1	14.536995991351631
TERF1	L1TD1	13.99421337071483
CDH2	POU5F1	13.950025085600416
TPBG	TERF1	13.910445715283489
TPBG	L1TD1	13.828460867406143
CD24	FTL	13.797199489764655
UGP2	CDH2	13.737713756187256
CD24	APOE	13.428765625939008
DNMT3B	UGP2	13.116199989850822
TUBA1A	TDGF1	12.945757238005024
UGP2	TERF1	12.915662271658748
IGFBP5	SEPHS1	12.880423998565396
L1TD1	POU5F1	12.700737814230395
DNMT3B	CDH2	12.597692153506092
POU5F1	APOE	12.117697857556603
CD24	SLIRP	12.06535717233778
COX7C	UGP2	11.871468340202053
TMSB4X	UGP2	11.765990528055246
CD24	PRDX1	11.739696732034963
TPBG	SEPHS1	11.688313913688523
CD24	TPBG	11.64300739525167
SNRPN	TERF1	11.620701939101894
HSPE1	APOE	11.515323043782328
UGP2	APOE	11.215260249974573
L1TD1	TPBG	11.04807473094638
SNRPN	COX7C	11.028420730612309
SLIRP	COX7C	11.003702428892119
DNMT3B	TPBG	10.914366563347219
LIN28A	APOE	10.7405983339329
CD24	KRT18	10.712436554800128
COX7C	CDH2	10.621713714908557
APOE	UGP2	10.409556075010494
POU5F1	KRT18	10.331724910287516
SEPHS1	TERF1	10.317323995082193
UGP2	POU5F1	10.301262889762112
DNMT3B	APOE	10.299149107323428
KRT18	POU5F1	10.28361898241489
L1TD1	TDGF1	10.149299260208164
L1TD1	UGP2	10.03378622273724
TDGF1	PTN	10.013376276593897
IGFBP5	TMSB4X	9.967251959063026
CDH2	CD24	9.960523028364914
LIN28A	FTL	9.913421199059641
CD24	DPPA4	9.834030431827546
DPPA4	TMSB4X	9.670374484565329
TMSB4X	COX7C	9.603860002950093
CD24	TUBA1A	9.539401451570976
COX7C	FTL	9.5247708772099
TERF1	POU5F1	9.494446813629246
POU5F1	UGP2	9.487377158295926
SNRPN	POU5F1	9.48118540512449
SEPHS1	L1TD1	9.400419454517298
TUBA1A	UGP2	9.387750489990918
CDH2	SLIRP	9.324176107341644
SLIRP	APOE	9.308713792831291
UGP2	COX7C	9.240789520723299
APOE	FTL	9.22299162732482
CD24	HSPE1	9.215508561643935
L1TD1	TMSB4X	9.200169517283651
TXN	TMSB10	9.164736697489607
TUBA1A	SNRPN	9.047774279339084
TPBG	DNMT3B	9.006267005644714
POU5F1	L1TD1	9.00514915270231
L1TD1	CD24	8.98055042607934
TERF1	CD24	8.880971185061535
CD24	SEPHS1	8.845478804930087
DNMT3B	SNRPN	8.799708244263945
TUBA1A	CDH2	8.79387133127867
POU5F1	DNMT3B	8.74478467190398
COX7C	POMP	8.6293561149144
APOE	SLIRP	8.627934882029665
DNMT3B	CD24	8.607521212606597
CD24	TMSB4X	8.56410729470942
FTL	TMSB4X	8.483501767550862
DPYSL5	PTN	8.424966812598674
TPBG	SLIRP	8.379304036812776
UGP2	DNMT3B	8.263890166690176
APOE	CDH2	8.173572079369261
TERF1	CDH2	8.16453254912795
SNRPN	DNMT3B	8.158023219803464
SNRPN	SEPHS1	8.090526128400434
TDGF1	TUBA1A	8.068816429350687
L1TD1	SNRPN	8.057271832277582
TUBA1A	CD24	7.9847578811359226
DNMT3B	TUBA1A	7.838657300040488
ATP6V1D	BLCAP	7.793883243461971
CDH2	TERF1	7.720052968694399
DPYSL5	SEPHS1	7.691541579970766
APOE	COX7C	7.665216180501932
L1TD1	CDH2	7.610260867801856
COX7C	CD24	7.555872894788346
L1TD1	HSPE1	7.550358764501115
TERF1	TUBA1A	7.5381403652692
FTL	KRT18	7.470219741651017
VIM	TUBA1A	7.398425539299203
FTL	L1TD1	7.376210613610845
COX7C	KRT18	7.364430478453741
ANXA2	TMSB10	7.298043627794584
TERF1	COX7C	7.273634931253198
CD24	TDGF1	7.266438286108411
SLIRP	TDGF1	7.1845019914114765
SLIRP	CD24	7.17827530779135
POU5F1	FTL	7.118933585490538
UGP2	SNRPN	7.05860424900257
POU5F1	SNRPN	6.9779558207155805
TUBA1A	VIM	6.955787189412528
SNRPN	PTN	6.921840768222819
DPYSL5	TDGF1	6.761584054048065
COX7C	L1TD1	6.748497613911368
SLIRP	DNMT3B	6.738102981517944
SNRPN	VIM	6.7300023243936105
PMAIP1	L1TD1	6.729206337368935
TDGF1	SEPHS1	6.676541759282727
POU5F1	PRDX1	6.653961176568016
EIF2D	COG2	6.628193118126946
SCG5	CDH2	6.582527413940435
PTN	TUBA1A	6.564468124103595
DNMT3B	TDGF1	6.548911128131877
CDH2	PRDX1	6.529096257130574
CYP1B1	LUM	6.512814746010832
L1TD1	PTN	6.509056855173783
POU5F1	TERF1	6.492879027240286
DNMT3B	DPPA4	6.457724187915958
FTL	SLIRP	6.432806003362584
POU5F1	TPBG	6.415643576975015
TDGF1	TMSB4X	6.413119982526734
SPP1	DNMT3B	6.377351702375949
LRP2	NAA35	6.370984935119021
SEPHS1	KRT18	6.355686462354289
COX7C	SEPHS1	6.3546182628712655
F11R	CDH2	6.354373117463042
PRDX1	SLIRP	6.343658231699978
UGP2	TMSB4X	6.32740348815108
SLIRP	TPBG	6.317481180122591
TERF1	TDGF1	6.307563757896439
L1TD1	COX7C	6.272756195791914
